Input Data,

,
Material Data,

,
matID,Soft PE80
density,938
eDyn0degC,2.62
dEdyndT,-0.037
creepModulus,0.3
poisson,0.38

,
Pipe Data,

,
pipeID,250mm_SDR11
diameter,250
sdr,11
notchDepth,0
diameterCreepRatio,1

,
Test Setup Data,

,
fullScale,2
tempDegC,0
p0bar,5
isBackfilled,2
backfillDepth,100
backfillDensity,2200
solidInsidePipe,0.25
waterInsidePipe,0.25

,
Program Control Data,

,
outflowModelOn,2
lambda,3
solutionmethod,2
numberOfSpeedValues,50
elementsInL,10
aDotc0,0.5

,
Log number,aDotc0,Irwin Corten Force,diameterRes0,residualCrackClosure,densityratio,zetaclosure,nodeAtClosure,outflowLength,p1bar,v0,vStarRes,factor,aDotCLfactor,aDotcClfactor_backfilled,maxIterations,iterations,m[0],m[1],alpha[0],alpha[1],error,notConverged,pStarUnchoke,xUnch,pHalfStar,pStar,tStar,tStarUnchoke,simpsonIntegral,unchoked,tStarOutflow2
5,0.1,0.689812,250,0,12.589,2,20,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,0,6.5778,6.60751,1.34655,0.865139,0,1,0,0,0,0,0,0,0,0,0
6,0.1,0.689812,250,0,12.589,2,23,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,1,6.5778,6.60751,1.34655,0.865139,0.197871,1,0,0,0,0,0,0,0,0,0
7,0.1,0.689812,250,0,12.589,2,24,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,2,6.5778,6.60751,1.34655,0.865139,0.172622,1,0,0,0,0,0,0,0,0,0
8,0.1,0.689812,250,0,12.589,2,25,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,3,6.5778,6.60751,1.34655,0.865139,0.148754,1,0,0,0,0,0,0,0,0,0
9,0.1,0.689812,250,0,12.589,2,26,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,4,6.5778,6.60751,1.34655,0.865139,0.126356,1,0,0,0,0,0,0,0,0,0
10,0.1,0.689812,250,0,12.589,2,27,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,5,6.5778,6.60751,1.34655,0.865139,0.105521,1,0,0,0,0,0,0,0,0,0
11,0.1,0.689812,250,0,12.589,2,28,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,6,6.5778,6.60751,1.34655,0.865139,0.0863369,1,0,0,0,0,0,0,0,0,0
12,0.1,0.689812,250,0,12.589,2,29,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,7,6.5778,6.60751,1.34655,0.865139,0.068869,1,0,0,0,0,0,0,0,0,0
13,0.1,0.689812,250,0,12.589,2,30,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,8,6.5778,6.60751,1.34655,0.865139,0.053157,1,0,0,0,0,0,0,0,0,0
14,0.1,0.689812,250,0,12.589,2,31,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,9,6.5778,6.60751,1.34655,0.865139,0.0392095,1,0,0,0,0,0,0,0,0,0
15,0.1,0.689812,250,0,12.589,2,32,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,10,6.5778,6.60751,1.34655,0.865139,0.027004,1,0,0,0,0,0,0,0,0,0
16,0.1,0.689812,250,0,12.589,2,33,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,11,6.5778,6.60751,1.34655,0.865139,0.0164882,1,0,0,0,0,0,0,0,0,0
17,0.1,0.689812,250,0,12.589,2,34,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,11,6.5778,6.60751,1.34655,0.865139,0.00758416,1,0,0,0,0,0,0,0,0,0
18,0.1,0.689812,250,0,12.589,2,34,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,11,6.5778,6.60751,1.34655,0.865139,0.00758416,1,1.89293,1.09545,1.46173,0,0,0,6.95322e-310,0,2.12196e-314
19,0.1,0.689812,250,0,12.589,2,34,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,11,6.5778,6.60751,1.34655,0.865139,0.00758416,1,1.89293,1.09545,1.46173,1.92346,0,0,0,0,2.12196e-314
20,0.1,0.689812,250,0,12.589,2,34,3,0.923463,0.224572,0,5.21496,1.00039,1.00491,50,11,6.5778,6.60751,1.34655,0.865139,0.00758416,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
21,0.1,0.689812,250,0,12.589,2,34,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,6.5778,6.60751,1.34655,0.865139,0.00758416,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
22,0.1,0.689812,250,0,12.589,2,34,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,11.3574,11.4087,1.54356,0.991712,0.00758416,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
23,0.1,0.689812,250,0,12.589,2,30,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,11.3574,11.4087,1.54356,0.991712,-0.000780964,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
24,0.1,0.689812,250,0,12.589,2,30,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,11.3574,11.4087,1.54356,0.991712,-0.000780964,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,0,2.12196e-314
25,0.1,0.689812,250,0,12.589,2,30,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,11.3574,11.4087,1.54356,0.991712,-0.000780964,1,1.89293,1.09545,1.46173,1.92346,0,0.0200494,0,0,2.12196e-314
26,0.1,0.689812,250,0,12.589,2,30,3.43891,0.923463,0.387754,0,5.21496,1.00039,1.00491,50,12,11.3574,11.4087,1.54356,0.991712,-0.000780964,1,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
27,0.1,0.689812,250,0,12.589,2,30,3.57007,0.923463,0.45038,0,5.21496,1.00039,1.00491,50,13,11.3574,11.4087,1.54356,0.991712,-0.000780964,0,1.89293,1.09545,1.46173,0.997278,0.671727,0.0200494,0.605451,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.12,0.689812,250,0,12.589,2,20,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,13,11.3574,11.4087,1.54356,0.991712,-0.000780964,0,0,0,0,0,0,0,0,0,0
5,0.12,0.689812,250,0,12.589,2,20,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,0,6.5637,6.60638,1.52385,0.888195,0,1,0,0,0,0,0,0,0,0,0
6,0.12,0.689812,250,0,12.589,2,23,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,1,6.5637,6.60638,1.52385,0.888195,0.198599,1,0,0,0,0,0,0,0,0,0
7,0.12,0.689812,250,0,12.589,2,24,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,2,6.5637,6.60638,1.52385,0.888195,0.173227,1,0,0,0,0,0,0,0,0,0
8,0.12,0.689812,250,0,12.589,2,25,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,3,6.5637,6.60638,1.52385,0.888195,0.149228,1,0,0,0,0,0,0,0,0,0
9,0.12,0.689812,250,0,12.589,2,26,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,4,6.5637,6.60638,1.52385,0.888195,0.126693,1,0,0,0,0,0,0,0,0,0
10,0.12,0.689812,250,0,12.589,2,27,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,5,6.5637,6.60638,1.52385,0.888195,0.105723,1,0,0,0,0,0,0,0,0,0
11,0.12,0.689812,250,0,12.589,2,28,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,6,6.5637,6.60638,1.52385,0.888195,0.0864055,1,0,0,0,0,0,0,0,0,0
12,0.12,0.689812,250,0,12.589,2,29,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,7,6.5637,6.60638,1.52385,0.888195,0.068812,1,0,0,0,0,0,0,0,0,0
13,0.12,0.689812,250,0,12.589,2,30,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,8,6.5637,6.60638,1.52385,0.888195,0.0529845,1,0,0,0,0,0,0,0,0,0
14,0.12,0.689812,250,0,12.589,2,31,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,9,6.5637,6.60638,1.52385,0.888195,0.0389341,1,0,0,0,0,0,0,0,0,0
15,0.12,0.689812,250,0,12.589,2,32,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,10,6.5637,6.60638,1.52385,0.888195,0.0266399,1,0,0,0,0,0,0,0,0,0
16,0.12,0.689812,250,0,12.589,2,33,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,11,6.5637,6.60638,1.52385,0.888195,0.0160506,1,0,0,0,0,0,0,0,0,0
17,0.12,0.689812,250,0,12.589,2,34,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,11,6.5637,6.60638,1.52385,0.888195,0.00708872,1,0,0,0,0,0,0,0,0,0
18,0.12,0.689812,250,0,12.589,2,34,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,11,6.5637,6.60638,1.52385,0.888195,0.00708872,1,1.89293,1.09545,1.48844,0,0,0,6.95322e-310,0,2.12196e-314
19,0.12,0.689812,250,0,12.589,2,34,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,11,6.5637,6.60638,1.52385,0.888195,0.00708872,1,1.89293,1.09545,1.48844,1.97689,0,0,0,0,2.12196e-314
20,0.12,0.689812,250,0,12.589,2,34,3,0.976889,0.237565,0,5.91571,1.00056,1.00707,50,11,6.5637,6.60638,1.52385,0.888195,0.00708872,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
21,0.12,0.689812,250,0,12.589,2,34,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,6.5637,6.60638,1.52385,0.888195,0.00708872,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
22,0.12,0.689812,250,0,12.589,2,34,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,12.7879,12.871,1.80034,1.04935,0.00708872,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
23,0.12,0.689812,250,0,12.589,2,30,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,12.7879,12.871,1.80034,1.04935,-0.00822283,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
24,0.12,0.689812,250,0,12.589,2,30,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,12.7879,12.871,1.80034,1.04935,-0.00822283,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,0,2.12196e-314
25,0.12,0.689812,250,0,12.589,2,30,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,12.7879,12.871,1.80034,1.04935,-0.00822283,1,1.89293,1.09545,1.48844,1.97689,0,0.0538128,0,0,2.12196e-314
26,0.12,0.689812,250,0,12.589,2,30,3.54433,0.976889,0.462842,0,5.91571,1.00056,1.00707,50,12,12.7879,12.871,1.80034,1.04935,-0.00822283,1,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
27,0.12,0.689812,250,0,12.589,2,30,3.71201,0.976889,0.556844,0,5.91571,1.00056,1.00707,50,13,12.7879,12.871,1.80034,1.04935,-0.00822283,0,1.89293,1.09545,1.48844,0.987961,0.714838,0.0538128,0.638009,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.14,0.689812,250,0,12.589,2,20,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,13,12.7879,12.871,1.80034,1.04935,-0.00822283,0,0,0,0,0,0,0,0,0,0
5,0.14,0.689812,250,0,12.589,2,20,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,0,6.5471,6.60504,1.70985,0.914694,0,1,0,0,0,0,0,0,0,0,0
6,0.14,0.689812,250,0,12.589,2,23,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,1,6.5471,6.60504,1.70985,0.914694,0.199477,1,0,0,0,0,0,0,0,0,0
7,0.14,0.689812,250,0,12.589,2,24,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,2,6.5471,6.60504,1.70985,0.914694,0.173957,1,0,0,0,0,0,0,0,0,0
8,0.14,0.689812,250,0,12.589,2,25,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,3,6.5471,6.60504,1.70985,0.914694,0.1498,1,0,0,0,0,0,0,0,0,0
9,0.14,0.689812,250,0,12.589,2,26,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,4,6.5471,6.60504,1.70985,0.914694,0.127102,1,0,0,0,0,0,0,0,0,0
10,0.14,0.689812,250,0,12.589,2,27,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,5,6.5471,6.60504,1.70985,0.914694,0.105968,1,0,0,0,0,0,0,0,0,0
11,0.14,0.689812,250,0,12.589,2,28,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,6,6.5471,6.60504,1.70985,0.914694,0.0864908,1,0,0,0,0,0,0,0,0,0
12,0.14,0.689812,250,0,12.589,2,29,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,7,6.5471,6.60504,1.70985,0.914694,0.0687459,1,0,0,0,0,0,0,0,0,0
13,0.14,0.689812,250,0,12.589,2,30,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,8,6.5471,6.60504,1.70985,0.914694,0.0527792,1,0,0,0,0,0,0,0,0,0
14,0.14,0.689812,250,0,12.589,2,31,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,9,6.5471,6.60504,1.70985,0.914694,0.0386046,1,0,0,0,0,0,0,0,0,0
15,0.14,0.689812,250,0,12.589,2,32,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,10,6.5471,6.60504,1.70985,0.914694,0.0262034,1,0,0,0,0,0,0,0,0,0
16,0.14,0.689812,250,0,12.589,2,33,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,11,6.5471,6.60504,1.70985,0.914694,0.0155255,1,0,0,0,0,0,0,0,0,0
17,0.14,0.689812,250,0,12.589,2,34,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,11,6.5471,6.60504,1.70985,0.914694,0.00649368,1,0,0,0,0,0,0,0,0,0
18,0.14,0.689812,250,0,12.589,2,34,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,11,6.5471,6.60504,1.70985,0.914694,0.00649368,1,1.89293,1.09545,1.51579,0,0,0,6.95322e-310,0,2.12196e-314
19,0.14,0.689812,250,0,12.589,2,34,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,11,6.5471,6.60504,1.70985,0.914694,0.00649368,1,1.89293,1.09545,1.51579,2.03158,0,0,0,0,2.12196e-314
20,0.14,0.689812,250,0,12.589,2,34,3,1.03158,0.250865,0,6.53574,1.00076,1.00962,50,11,6.5471,6.60504,1.70985,0.914694,0.00649368,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
21,0.14,0.689812,250,0,12.589,2,34,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,6.5471,6.60504,1.70985,0.914694,0.00649368,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
22,0.14,0.689812,250,0,12.589,2,34,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,14.4116,14.5391,2.08268,1.11414,0.00649368,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
23,0.14,0.689812,250,0,12.589,2,29,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,14.4116,14.5391,2.08268,1.11414,-0.00806942,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
24,0.14,0.689812,250,0,12.589,2,29,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,14.4116,14.5391,2.08268,1.11414,-0.00806942,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,0,2.12196e-314
25,0.14,0.689812,250,0,12.589,2,29,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,14.4116,14.5391,2.08268,1.11414,-0.00806942,1,1.89293,1.09545,1.51579,2.03158,0,0.0879048,0,0,2.12196e-314
26,0.14,0.689812,250,0,12.589,2,29,3.65415,1.03158,0.552208,0,6.53574,1.00076,1.00962,50,12,14.4116,14.5391,2.08268,1.11414,-0.00806942,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
27,0.14,0.689812,250,0,12.589,2,29,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,14.4116,14.5391,2.08268,1.11414,-0.00806942,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
28,0.14,0.689812,250,0,12.589,2,29,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,17.9797,18.1388,2.20111,1.17749,-0.00806942,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
29,0.14,0.689812,250,0,12.589,2,27,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,17.9797,18.1388,2.20111,1.17749,-0.00319466,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
30,0.14,0.689812,250,0,12.589,2,27,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,17.9797,18.1388,2.20111,1.17749,-0.00319466,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,0,2.12196e-314
31,0.14,0.689812,250,0,12.589,2,27,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,17.9797,18.1388,2.20111,1.17749,-0.00319466,1,1.89293,1.09545,1.51579,2.03158,0,0.0879048,0,0,2.12196e-314
32,0.14,0.689812,250,0,12.589,2,27,3.86193,1.03158,0.688928,0,6.53574,1.00076,1.00962,50,13,17.9797,18.1388,2.20111,1.17749,-0.00319466,1,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
33,0.14,0.689812,250,0,12.589,2,27,3.93225,1.03158,0.740494,0,6.53574,1.00076,1.00962,50,14,17.9797,18.1388,2.20111,1.17749,-0.00319466,0,1.89293,1.09545,1.51579,0.978814,0.758188,0.0879048,0.670156,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.16,0.689812,250,0,12.589,2,20,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,14,17.9797,18.1388,2.20111,1.17749,-0.00319466,0,0,0,0,0,0,0,0,0,0
5,0.16,0.689812,250,0,12.589,2,20,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,0,6.52806,6.6035,1.90199,0.944346,0,1,0,0,0,0,0,0,0,0,0
6,0.16,0.689812,250,0,12.589,2,23,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,1,6.52806,6.6035,1.90199,0.944346,0.200513,1,0,0,0,0,0,0,0,0,0
7,0.16,0.689812,250,0,12.589,2,24,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,2,6.52806,6.6035,1.90199,0.944346,0.174821,1,0,0,0,0,0,0,0,0,0
8,0.16,0.689812,250,0,12.589,2,25,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,3,6.52806,6.6035,1.90199,0.944346,0.150478,1,0,0,0,0,0,0,0,0,0
9,0.16,0.689812,250,0,12.589,2,26,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,4,6.52806,6.6035,1.90199,0.944346,0.127588,1,0,0,0,0,0,0,0,0,0
10,0.16,0.689812,250,0,12.589,2,27,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,5,6.52806,6.6035,1.90199,0.944346,0.10626,1,0,0,0,0,0,0,0,0,0
11,0.16,0.689812,250,0,12.589,2,28,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,6,6.52806,6.6035,1.90199,0.944346,0.0865949,1,0,0,0,0,0,0,0,0,0
12,0.16,0.689812,250,0,12.589,2,29,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,7,6.52806,6.6035,1.90199,0.944346,0.0686715,1,0,0,0,0,0,0,0,0,0
13,0.16,0.689812,250,0,12.589,2,30,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,8,6.52806,6.6035,1.90199,0.944346,0.0525404,1,0,0,0,0,0,0,0,0,0
14,0.16,0.689812,250,0,12.589,2,31,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,9,6.52806,6.6035,1.90199,0.944346,0.0382192,1,0,0,0,0,0,0,0,0,0
15,0.16,0.689812,250,0,12.589,2,32,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,10,6.52806,6.6035,1.90199,0.944346,0.0256913,1,0,0,0,0,0,0,0,0,0
16,0.16,0.689812,250,0,12.589,2,33,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,11,6.52806,6.6035,1.90199,0.944346,0.0149085,1,0,0,0,0,0,0,0,0,0
17,0.16,0.689812,250,0,12.589,2,34,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,11,6.52806,6.6035,1.90199,0.944346,0.0057939,1,0,0,0,0,0,0,0,0,0
18,0.16,0.689812,250,0,12.589,2,34,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,11,6.52806,6.6035,1.90199,0.944346,0.0057939,1,1.89293,1.09545,1.54378,0,0,0,6.95322e-310,0,2.12196e-314
19,0.16,0.689812,250,0,12.589,2,34,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,11,6.52806,6.6035,1.90199,0.944346,0.0057939,1,1.89293,1.09545,1.54378,2.08757,0,0,0,0,2.12196e-314
20,0.16,0.689812,250,0,12.589,2,34,3,1.08757,0.26448,0,7.08491,1.001,1.01256,50,11,6.52806,6.6035,1.90199,0.944346,0.0057939,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
21,0.16,0.689812,250,0,12.589,2,34,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,6.52806,6.6035,1.90199,0.944346,0.0057939,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
22,0.16,0.689812,250,0,12.589,2,34,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,15.8811,16.0646,2.37538,1.17938,0.0057939,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
23,0.16,0.689812,250,0,12.589,2,28,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,15.8811,16.0646,2.37538,1.17938,-0.00631284,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
24,0.16,0.689812,250,0,12.589,2,28,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,15.8811,16.0646,2.37538,1.17938,-0.00631284,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,0,2.12196e-314
25,0.16,0.689812,250,0,12.589,2,28,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,15.8811,16.0646,2.37538,1.17938,-0.00631284,1,1.89293,1.09545,1.54378,2.08757,0,0.121933,0,0,2.12196e-314
26,0.16,0.689812,250,0,12.589,2,28,3.74667,1.08757,0.64341,0,7.08491,1.001,1.01256,50,12,15.8811,16.0646,2.37538,1.17938,-0.00631284,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
27,0.16,0.689812,250,0,12.589,2,28,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,15.8811,16.0646,2.37538,1.17938,-0.00631284,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
28,0.16,0.689812,250,0,12.589,2,28,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,20.4139,20.6498,2.52927,1.25579,-0.00631284,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
29,0.16,0.689812,250,0,12.589,2,26,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,20.4139,20.6498,2.52927,1.25579,-0.00198914,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
30,0.16,0.689812,250,0,12.589,2,26,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,20.4139,20.6498,2.52927,1.25579,-0.00198914,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,0,2.12196e-314
31,0.16,0.689812,250,0,12.589,2,26,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,20.4139,20.6498,2.52927,1.25579,-0.00198914,1,1.89293,1.09545,1.54378,2.08757,0,0.121933,0,0,2.12196e-314
32,0.16,0.689812,250,0,12.589,2,26,3.98939,1.08757,0.827054,0,7.08491,1.001,1.01256,50,13,20.4139,20.6498,2.52927,1.25579,-0.00198914,1,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
33,0.16,0.689812,250,0,12.589,2,26,4.07427,1.08757,0.899716,0,7.08491,1.001,1.01256,50,14,20.4139,20.6498,2.52927,1.25579,-0.00198914,0,1.89293,1.09545,1.54378,0.969834,0.801387,0.121933,0.701412,1,2.12196e-314
 
1,0,0,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.689812,0,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.689812,250,0,12.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.18,0.689812,250,0,12.589,2,20,3,1.14487,0.278415,0,7.57159,1.00126,1.0159,50,14,20.4139,20.6498,2.52927,1.25579,-0.00198914,0,0,0,0,0,0,0,0,0,0
5,0.18,0.689812,250,0,12.589,2,20,3,1.14487,0.278415,0,7.57159,1.00126,1.0159,50,0,6.50662,6.60175,2.0986,0.976864,0,1,0,0,0,0,0,0,0,0,0
6,0.18,0.689812,250,0,12.589,2,23,3,1.14487,0.278415,0,7.57159,1.00126,1.0159,50,1,6.50662,6.60175,2.0986,0.976864,0.201719,1,0,0,0,0,0,0,0,0,0
